company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Accenture,"Create strategies and blueprints that use machine learning to improve operations and refine processes (procure-to-pay, order-to-cash, record-to-report).",https://www.workopolis.com/job/opgWWrF7ipKZzJUIPcTx9d22oKE0tGsXqb9cWxSdwtfhGMWBV1z6_g?q=machine+learning,"Toronto, ON",N/A,N/A,Digital Finance Senior Manager,www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","Experience with Speech Recognition and Machine Learning. BS/MS in Computer Science or equivalent experience. Great coaching and mentoring skills, enabling your…",https://www.workopolis.com/job/Rrbdeu58fkP7L-msJsCMuCuLI0H_mjhvo689ZYqZzYhXvBYl7806qg?q=machine+learning,"Toronto, ON",10d,N/A,"Software Development Manager, Alexa Speech",www.workopolis.com
Extreme Networks,"We push the boundaries of technology leveraging the powers of machine learning, artificial intelligence, analytics, and automation.",https://www.workopolis.com/job/6dQ5UbLnrquOYBjMq7viXK_p5PAFcgP5Syi54L3S0X_nPBGc-6-JQg?q=machine+learning,"Thornhill, ON",N/A,N/A,Director of Product Management - Wireless and Cloud,www.workopolis.com
Pinterest,Basic knowledge of machine learning (or willing to learn!). Millions of people across the world come to Pinterest to find new ideas every day.,https://www.workopolis.com/job/aqB_-pYILIuQZoO9NJHdu474VWsbYSy_hJvZ5JdSM6kbBThjPbh45w?q=machine+learning,"Toronto, ON",N/A,N/A,"Backend Engineer, Shopping Content Mining",www.workopolis.com
Sentaca,Proven experience developing machine learning. Preference is always given to individuals who thrive on playing with new technologies and learning about new…,https://www.workopolis.com/job/ejqFjvtvqRytAsXuNLYw7wAWIAi57r5vpC_dykIAYcUJYjy47EZFVA?q=machine+learning,"Toronto, ON",N/A,N/A,Full Stack Python Developer,www.workopolis.com
TD Bank,Familiarity with data analysis or machine learning. We are looking for world-class engineers to tackle cutting-edge problems of applying Machine Learning in the…,https://www.workopolis.com/job/qt5W33zUV_kbrJ8ulRI6dgPEYWpjARe9a5RO-SCxMTPz-RqD6-DZhQ?q=machine+learning,"Toronto, ON",N/A,N/A,Backend Engineer (Layer 6),www.workopolis.com
Johnson & Johnson Family of Companies,"Understand external insights, trends, leading practices in the FP&A, advanced analytics / machine learning / artificial intelligence space.",https://www.workopolis.com/job/TxbvjaQ3JMExODXIVtwlNoRGPH1Z1gNwVeifBmbiLR1a8cnqEQJ2KQ?q=machine+learning,"Markham, ON",N/A,N/A,"Technical Product Owner, IT Manager EPM, Integrated Business (Duration Based Role)",www.workopolis.com
Scotiabank,"Working knowledge of Robotics, Machine Learning and Lean in financial services. Under direct supervision of the Director of Smart Automation, the intake and…",https://www.workopolis.com/job/-kXn5g4v6ixROjdS2J_8xk3nL_aouM5oHlXLidiP4WTPknvJkjo4VA?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Manager - Intake and Assessment, Smart Automation (Contract)",www.workopolis.com
Scotiabank,"ETL, data analytics, and machine learning. For students, we are focused on learning about who you are and what you’re interested in to uncover your true…",https://www.workopolis.com/job/TUwdYhcp0qDvn408Q3LogWz23dkH9Wg1Ui92_eva9UY1vZnLEX-kcA?q=machine+learning,"Toronto, ON",N/A,N/A,"Intern, Small Business Analytics, Canadian Banking - Toronto, ON (Winter 2021)",www.workopolis.com
"Amazon Web Services Canada, In","We run large number of customer clusters, enabling a variety of customer use cases including analytics and web-scale machine learning.",https://www.workopolis.com/job/apN82yHS7SviOuikFCFuTcPpBvUCA-IRLHBOQqx_Ze2bBdy3uLYXIg?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Software Development Engineer – Big Data, AWS EMR",www.workopolis.com
Shoppers Drug Mart,"5+ years of Applied Statistics, Data Mining, Database Marketing or Machine Learning. Benefit from a purchase discount program, competitive pay and online…",https://www.workopolis.com/job/zt5IVkTA_PvUgbC0sINJiTatBqF9Banrma5ELU4ydsOo_EU6f4ANLg?q=machine+learning,"Mississauga, ON",N/A,N/A,"Senior Manager, Business Intelligence & Insights",www.workopolis.com
Dynatrace,"Not to mention we’re fully automated from the start, providing the most advanced solution leveraging our AI machine learning technology.",https://www.workopolis.com/job/buh5pxmNM5XnHKT79wBKw83EPsyMcAag1ifiNcos805xYoJS9Wnr-g?q=machine+learning,"Toronto, ON",N/A,N/A,Account Executive (Toronto - Remote Office),www.workopolis.com
Dell Technologies,"We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio for the…",https://www.workopolis.com/job/4-v_mtP1uzEM_WN_JGrGrP2LQ_I5vpaRd4VxElx5pz0hscOznnS_FQ?q=machine+learning,"Toronto, ON",9d,N/A,5G RF Hardware Designer,www.workopolis.com
Cognixion,Company events and ongoing learning opportunities. The role is based in our Toronto office working alongside PhD and Master level engineers in biosignal…,https://www.workopolis.com/job/owCL6J2jjYEImydFJl7AWghia6sv6-Qbm7r7Qf7NQ46mysAy-P7X5Q?q=machine+learning,"Toronto, ON",N/A,N/A,Mobile (iOS) Software Developer,www.workopolis.com
Aviva,"Join an exciting team of data scientists, actuaries and engineers at the forefront of leveraging data to drive decisions at every level of our organization.",https://www.workopolis.com/job/pyPlq_2DYfQkWOHeYpW3M6UHgsu0BWHzb-QD-6yrWeKkmFrjQ89YeQ?q=machine+learning,"Markham, ON",N/A,N/A,"Senior Actuarial Analyst, Commercial Insurance Predictive Modeling, Data Science Team",www.workopolis.com
Accenture,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI. A great day for us? We turn ideas into reality.",https://www.workopolis.com/job/opZpqYz08HsnZkfjoZ4RCQ51SPEhXr1PLOi24FPPHpUXSW4G1qcsog?q=machine+learning,"Toronto, ON",N/A,N/A,Modern Data Management & Architecture Manager,www.workopolis.com
AlignTech,"Our digital ecosystem combines the power of technology to create beautiful smiles through the integration of AI and machine learning, digital imaging and…",https://www.workopolis.com/job/zR0MZdBJZebIEJ6zES-XdOaxULtUGi27tLxC43Y9FyNL_IohPCa-Gg?q=machine+learning,"Toronto, ON",N/A,N/A,"Territory Manager, Dentistry GTA",www.workopolis.com
Accenture,"An AI, machine learning, and statistical programming guru with tons of experience in data engineering architecture. A great day for us?",https://www.workopolis.com/job/BLqfLTW0cNrIrcsyHvXYuBXDFKcsWaXBo5D0gcZejb0Mc5vaePOBOg?q=machine+learning,"Toronto, ON",N/A,N/A,GCP Data Engineering Manager,www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC",We are applying the latest machine learning and big data technologies available on terabytes of data a day (over 30B new events per day) operating Petabyte size…,https://www.workopolis.com/job/Q9TslZ8fe1mxCV3M6XyZIwGXlYgsgas5qavjZS5au4jJc0t1oi23tg?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Software Development Engineer - Big Data,www.workopolis.com
Bluewrist,"Interest in learning and result oriented. Develops and markets industrial automation solutions and products in the areas of robotics and machine vision,…",https://www.workopolis.com/job/TLO5fP1iSlgJ8mj1OvUqhz2Hwofuhv5ET6ESGBgVQ_dk7etCMk1akA?q=machine+learning,"Markham, ON",N/A,N/A,Software Engineer,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/PxEl5zJ6v5KDs-pva2L10lMKrqtXe3cSlA2jP-OaD6FnUAciia1ZZA?q=machine+learning,"Toronto, ON",N/A,N/A,Product Manager - Air Supply,www.workopolis.com
AlignTech,"Our digital ecosystem combines the power of technology to create beautiful smiles through the integration of AI and machine learning, digital imaging and…",https://www.workopolis.com/job/A0cvIRmV0VyDXeahsj2ud1xHSKoQ-B9QxW8zuKdK7_2uyE8Aq9fDfA?q=machine+learning,"Toronto, ON",N/A,N/A,"Territory Manager, Dentistry - GTA (Contract)",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","We offer an abundance of opportunities to have an impact, work with and learn about cutting edge tools and technologies in cloud computing, distributed systems,…",https://www.workopolis.com/job/iIT72S_PHkwyv82h1KDIBqqN38D7lsL8Hk4fdtlTDsow9E9duOeLXQ?q=machine+learning,"Toronto, ON",N/A,N/A,Software Developer Engineer - Virtual Customer Service,www.workopolis.com
Synopsys,Machine learning and computer vision. Synopsys technology is at the heart of innovations that are changing the way we live and work.,https://www.workopolis.com/job/ioLgfOtvRFRMwnV3V0zmmypGs-Z_Yq7MULcmkRV-uR5J0zYmcwyfMg?q=machine+learning,"Mississauga, ON",N/A,N/A,Summer 2021 Digital Verification Engineering Intern (16 Months),www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","We offer an abundance of opportunities to have an impact, work with and learn about cutting edge tools and technologies in cloud computing, distributed systems,…",https://www.workopolis.com/job/5_4g0zLUq9y4rUmnytX69Z3XZx2ul2ag5qQBkkAMGd6051DMiprO_A?q=machine+learning,"Toronto, ON",4d,N/A,Software Developer Manager - Associate Technology and Innovation,www.workopolis.com
Deloitte,"This team sets the standard for enterprise tax integration, tax software implementation, data management, analytics and machine learning as well as vendor…",https://www.workopolis.com/job/A6WIpHbKet8emYzujz6WuTNyBAaBReNnSt8oQeQv-m62mKgM32gRNA?q=machine+learning,"Toronto, ON",N/A,N/A,"Consultant, Tax Management Consulting-Tax Technology Consulting",www.workopolis.com
University Health Network,"Transforming lives and communities through excellence in care, discovery and learning... Demonstrating commitment to professional life long learning by…",https://www.workopolis.com/job/I43_ERKa7v1jB9MuMPRUxZqg8kd2iPnbOtRofqtshOS0Qcbq4YQ67g?q=machine+learning,"Toronto, ON",N/A,N/A,Registered Nurse- Nursing Resource Unit PMH,www.workopolis.com
Deloitte,"This team sets the standard for enterprise tax integration, tax software implementation, data management, analytics and machine learning as well as vendor…",https://www.workopolis.com/job/QSWzaSks-dgCPzATmkL8QysVNS9Z-5tIbGS6g5xoN-ET4Wxg-AtU5g?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Consultant, Tax Management Consulting-Tax Technology Consulting",www.workopolis.com
Walmart Canada,"Advanced expertise in statistical modelling including descriptive / basic and probability, predictive models, Machine learning and AI based algorithm.",https://www.workopolis.com/job/ilP_gSPM04d34ThvWw6iKFIoEWhnF8YD11X_qyDiF9XKkY5iyz4a2A?q=machine+learning,"Mississauga, ON",N/A,N/A,"(CAN) Manager, Pricing Strategy and Analytics",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","Experience applying machine learning to real-world problems. BS in Computer Science, Computer Engineering or related field of math, science or engineering.",https://www.workopolis.com/job/v3zP7jySbBqxkAsuX-fmtZWlNKEKE7nU1u5x8mPqOzEzIMSsN-NFeQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Security Engineer, Cyber Analytics",www.workopolis.com
Deloitte,"Some experience in machine learning with R, Python, SAS, etc; As an Analyst you will work in a fast growing and challenging environment with like-minded people…",https://www.workopolis.com/job/6TJuOWaE9v0NjKdrcFtd7308Ud1L7NBOSrjeEIZ_6uCayr3iNPNd4Q?q=machine+learning,"Toronto, ON",N/A,N/A,"Analyst, Financial Advisory, Analytic Insights",www.workopolis.com
Scotiabank,"We foster an environment of innovation and continuous learning. Our location has a lunch room with TV screens, fridges, microwaves & vending machines.",https://www.workopolis.com/job/bOaz7wRYMd8SWEQBpg8-CZxq1cF-bdu8ewD9lxPc1rrdTaqEhhvVlQ?q=machine+learning,"Toronto, ON",13d,N/A,"Senior Manager, IT Risk Advisory",www.workopolis.com
BMO Financial Group,"This includes leveraging Lean Six Sigma, process transformation and digitization tools and is rapidly expanding to include cutting edge robotics, Artificial…",https://www.workopolis.com/job/y3tl15kZjOTzdUGjtZ6HnTuED1JTMBxXOmutglF8U6ZiFpX0oVPZRw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Business Consultant,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/qPr8cOhtdjHcXvljGmDs3J0baCQDBZ3Y9ChgUhTMron0qkHOtUvq3g?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Software Developer - iOS,www.workopolis.com
Deloitte,"Customer behavior modeling, and new innovations such as Machine Learning and Artificial Intelligence. Learn from deep subject matter experts through mentoring…",https://www.workopolis.com/job/m1JO2t9ZZs6BerS8qHw5NxOZ7lWzqYKOs1WdXJTCje42wJz0q5iAWQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Analyst/Senior Associate - FEM Credit Risk, Quantitative Risk Advisory",www.workopolis.com
AlignTech,"Our digital ecosystem combines the power of technology to create beautiful smiles through the integration of AI and machine learning, digital imaging and…",https://www.workopolis.com/job/AIyF_kkxgaFHDaziyJZb_wauvf7wb2Aj45AbGHHSv9kHmgJDk4FtLg?q=machine+learning,"Toronto, ON",N/A,N/A,"Territory Manager, Dental",www.workopolis.com
Nuvalence,Apply machine learning and AI systems to real-world business problems. Deeply technical and constantly in a state of learning.,https://www.workopolis.com/job/zdCyICEGRoZyHWuudTby1AowrmLSJXBdxqhE-oOFIwNpz0fluHxYaw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Software Engineer - Full Stack,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/nuEZn8gdRmHhW06jc1fC7kRejzjSt0Qov7CEQmAt9kWY8_qMznyhgg?q=machine+learning,"Toronto, ON",3d,N/A,Senior User Acquisition Manager - Fintech,www.workopolis.com
Cisco Systems,"CCNA / CCNP / CCDP/ CCIE, Cisco Certified Success Specialist, CISM, CISSP • Solution overview and architecture understanding of Cisco SP or Enterprise Assurance…",https://www.workopolis.com/job/gF7AyuovHPCC1bBtuhIawd7J9p1875ra-pgF4fmUr__XeBF9Gbyy6A?q=machine+learning,"Toronto, ON",N/A,N/A,Customer Success Specialist (CSS) - App & Networking Analytics - Canada,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/QzhRSn_GMLBcJf4sFYgf8pRkxMizWNbu2tdZu9ciIDRJGutoPDtkcw?q=machine+learning,"Toronto, ON",3d,N/A,Senior User Acquisition Manager - Air,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/2jakFrFNs4AC-etj5WQ3DYSUwTNnyrLyZnOEXkOJoHfdcxgItsOwew?q=machine+learning,"Toronto, ON",N/A,N/A,Lead Cloud Operations Engineer,www.workopolis.com
Deloitte,As a Senior Associate you will work in a fast growing and challenging environment with like-minded people who are eminent in their respective technical fields…,https://www.workopolis.com/job/stPHmYuMhqqgSg0rhlotTmAM1U40zYn00hECFk-yBJP4LwVK0VCXFg?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Associate, Financial Advisory, M&A Advisory, Analytic Insights - Data Engineer",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","Experience with Machine Learning (Random Forest, Cascading models, Computer Vision, etc). You will work with research scientists who are experts in machine…",https://www.workopolis.com/job/NE7QRyDOJBqZCZZwVShQe7zec7GSmFKFxztnswI7_O5Od_We5kfHyQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Software Development Manager, Inventory Entropy Management, Amazon Fulfillment Technology",www.workopolis.com
Johnson & Johnson Family of Companies,"Understand external insights, trends, leading practices in the FP&A, advanced analytics / machine learning / artificial intelligence space.",https://www.workopolis.com/job/uZQ_xsKtjsQglh1-t5W15eaSiY-xPq0usIuNrNOsTzBjPZtXPVwpVQ?q=machine+learning,"Markham, ON",N/A,N/A,"Technical Solution Architect, IT Senior Manager, Enterprise Performance Management (EPM) / Anaplan",www.workopolis.com
Achievers,Experience with machine learning and natural language processing is beneficial. Experience working closely with Data Science teams and a high level…,https://www.workopolis.com/job/WsZC1L2OV2dT_1N2oN1xxydb9qhMYtukMS_J-yJiy03p9NdSlCyHqg?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Product Manager, Listen (Employee Voice)",www.workopolis.com
